timestamp,PrimaryPLC.System.BMSAB/CurrentMismatch,PrimaryPLC.System.BMSAB/VoltageMismatch,PrimaryPLC.System.CANBusDrive/cWinchA/CntrlTemp,PrimaryPLC.System.CANBusDrive/cWinchA/Current,PrimaryPLC.System.CANBusDrive/cWinchA/MotorTemp,PrimaryPLC.System.CANBusDrive/cWinchA/TargetSpeed,PrimaryPLC.System.CANBusDrive/cWinchA/Velocity,PrimaryPLC.System.CANBusDrive/cWinchAngleA/Position,PrimaryPLC.System.CANBusDrive/cWinchAngleA/SlaveNotify,PrimaryPLC.System.CANBusSystem/cBMSA/Current,PrimaryPLC.System.CANBusSystem/cBMSA/SOC,PrimaryPLC.System.CANBusSystem/cBMSA/Voltage,PrimaryPLC.System.CANBusSystem/cBMSB/Current,PrimaryPLC.System.CANBusSystem/cBMSB/SOC,PrimaryPLC.System.CANBusSystem/cBMSB/SOH
2443964,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443966,,,,,,,,,,,,,,,
2443966,,,,,,,,,,,,,,,
2443966,,,,,,,,,,,,,,,
2443967,,,,,,,,,,,,,,,
2443969,10.0,0.5,,0.0,,0.0,0.133333,-0.992143,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443969,,,,,,,,,,,,,,,
2443971,,,,,,,,,,,,,,,
2443971,,,,,,,,,,,,,,,
2443973,,,,,,,,,,,,,,,
2443973,,,,,,,,,,,,,,,
2443975,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443977,,,,,,,,,,,,,,,
2443977,,,,,,,,,,,,,,,
2443977,,,,,,,,,,,,,,,
2443977,,,,,,,,,,,,,,,
2443977,,,,,,,,,,,,,,,
2443980,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443982,,,,,,,,,,,,,,,
2443982,,,,,,,,,,,,,,,
2443986,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.4,1.5,0.732,1.0
2443986,,,,,,,,,,,,,,,
2443987,,,,,,,,,,,,,,,
2443988,,,,,,,,,,,,,,,
2443989,,,,,,,,,,,,,,,
2443991,,,,,,,,,,,,,,,
2443991,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.4,1.5,0.732,1.0
2443993,,,51.0,,51.0,,,,,,,,,,
2443993,,,,,,,,,,,,,,,
2443993,,,,,,,,,,,,,,,
2443994,,,,,,,,,,,,,,,
2443994,,,,,,,,,,,,,,,
2443994,,,,,,,,,,,,,,,
2443996,10.0,0.5,,0.0,,0.0,0.0666667,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443996,,,,,,,,,,,,,,,
2443998,,,,,,,,,,,,,,,
2443998,,,,,,,,,,,,,,,
2443998,,,,,,,,,,,,,,,
2443998,,,,,,,,,,,,,,,
2443999,,,,,,,,,,,,,,,
2444001,10.0,0.5,,0.0,,0.0,0.0,-0.992125,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444003,,,,,,,,,,,,,,,
2444004,,,,,,,,,,,,,,,
2444004,,,,,,,,,,,,,,,
2444006,,,,,,,,,,,,,,,
2444006,10.0,0.5,,0.0,,0.0,0.2,-0.992052,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444008,,,,,,,,,,,,,,,
2444008,,,,,,,,,,,,,,,
2444009,,,,,,,,,,,,,,,
2444009,,,,,,,,,,,,,,,
2444011,,,,,,,,,,,,,,,
2444011,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2444012,,,,,,,,,,,,,,,
2444014,,,,,,,,,,,,,,,
2444014,,,,,,,,,,,,,,,
2444014,,,,,,,,,,,,,,,
2444014,,,,,,,,,,,,,,,
2444014,,,,,,,,,,,,,,,
2444017,10.0,0.5,,0.0,,0.0,0.0666667,-0.992088,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444019,,,,,,,,,,,,,,,
2444019,,,,,,,,,,,,,,,
2444020,,,,,,,,,,,,,,,
2444023,10.0,0.5,,0.0,,0.0,0.166667,-0.992143,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444025,,,,,,,,,,,,,,,
2444025,,,,,,,,,,,,,,,
2444025,,,,,,,,,,,,,,,
2444029,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444031,,,,,,,,,,,,,,,
2444031,,,,,,,,,,,,,,,
2444031,,,,,,,,,,,,,,,
2444032,,,,,,,,,,,,,,,
2444032,,,,,,,,,,,,,,,
2444032,,,,,,,,,,,,,,,
2444033,,,,,,,,,,,,,,,
2444033,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444036,,,,,,,,,,,,,,,
2444036,,,,,,,,,,,,,,,
2444036,,,51.0,,51.0,,,,,,,,,,
2444036,,,,,,,,,,,,,,,
2444038,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444040,,,,,,,,,,,,,,,
2444041,,,,,,,,,,,,,,,
2444041,,,,,,,,,,,,,,,
2444043,,,,,,,,,,,,,,,
2444043,,,,,,,,,,,,,,,
2444043,,,,,,,,,,,,,,,
2444043,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444045,,,,,,,,,,,,,,,
2444045,,,,,,,,,,,,,,,
2444045,,,,,,,,,,,,,,,
2444045,,,,,,,,,,,,,,,
2444049,,,,,,,,,,,,,,,
2444049,,,,,,,,,,,,,,,
2444049,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2444052,,,,,,,,,,,,,,,
2444052,,,,,,,,,,,,,,,
2444052,,,,,,,,,,,,,,,
2444052,,,,,,,,,,,,,,,
2444056,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2444057,,,,,,,,,,,,,,,
2444057,,,,,,,,,,,,,,,
2444057,,,,,,,,,,,,,,,
2444059,,,,,,,,,,,,,,,
2444059,,,,,,,,,,,,,,,
2444061,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2444062,,,,,,,,,,,,,,,
2444064,,,,,,,,,,,,,,,
2444065,,,,,,,,,,,,,,,
2444067,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444068,,,,,,,,,,,,,,,
2444068,,,,,,,,,,,,,,,
2444069,,,,,,,,,,,,,,,
2444069,,,,,,,,,,,,,,,
2444070,,,,,,,,,,,,,,,
2444072,10.0,0.5,,0.0,,0.0,-0.133333,-0.99207,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444074,,,,,,,,,,,,,,,
2444074,,,,,,,,,,,,,,,
2444074,,,,,,,,,,,,,,,
2444078,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444080,,,,,,,,,,,,,,,
2444080,,,,,,,,,,,,,,,
2444080,,,,,,,,,,,,,,,
2444080,,,,,,,,,,,,,,,
2444084,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444084,,,51.0,,51.0,,,,,,,,,,
2444086,,,,,,,,,,,,,,,
2444086,,,,,,,,,,,,,,,
2444086,,,,,,,,,,,,,,,
2444090,10.0,0.5,,0.0,,0.0,-0.166667,-0.992088,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444090,,,,,,,,,,,,,,,
2444092,,,,,,,,,,,,,,,
2444092,,,,,,,,,,,,,,,
2444092,,,,,,,,,,,,,,,
2444092,,,,,,,,,,,,,,,
2444093,,,,,,,,,,,,,,,
2444095,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2444097,,,,,,,,,,,,,,,
2444097,,,,,,,,,,,,,,,
2444097,,,,,,,,,,,,,,,
2444097,,,,,,,,,,,,,,,
2444101,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444103,,,,,,,,,,,,,,,
2444103,,,,,,,,,,,,,,,
2444103,,,,,,,,,,,,,,,
2444105,,,,,,,,,,,,,,,
2444105,,,,,,,,,,,,,,,
2444105,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444108,,,,,,,,,,,,,,,
2444109,,,,,,,,,,,,,,,
2444110,,,,,,,,,,,,,,,
2444112,10.0,0.5,,0.0,,0.0,0.0333333,-0.99207,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444113,,,,,,,,,,,,,,,
2444113,,,,,,,,,,,,,,,
2444113,,,,,,,,,,,,,,,
2444113,,,,,,,,,,,,,,,
2444113,,,,,,,,,,,,,,,
2444114,,,,,,,,,,,,,,,
2444117,10.0,0.5,,0.0,,0.0,0.0333333,-0.992106,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444119,,,,,,,,,,,,,,,
2444119,,,,,,,,,,,,,,,
2444119,,,,,,,,,,,,,,,
2444123,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444125,,,,,,,,,,,,,,,
2444125,,,,,,,,,,,,,,,
2444125,,,,,,,,,,,,,,,
2444125,,,,,,,,,,,,,,,
2444127,,,,,,,,,,,,,,,
2444127,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444130,,,,,,,,,,,,,,,
2444130,,,51.0,,51.0,,,,,,,,,,
2444131,,,,,,,,,,,,,,,
2444133,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444134,,,,,,,,,,,,,,,
2444134,,,,,,,,,,,,,,,
2444135,,,,,,,,,,,,,,,
2444136,,,,,,,,,,,,,,,
2444137,,,,,,,,,,,,,,,
2444137,10.0,0.5,,0.0,,0.0,-0.1,-0.992106,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2444140,,,,,,,,,,,,,,,
2444140,,,,,,,,,,,,,,,
2444143,,,,,,,,,,,,,,,
2444143,,,,,,,,,,,,,,,
2444144,10.0,0.5,,0.0,,0.0,0.0333333,-0.992088,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444146,,,,,,,,,,,,,,,
2444146,,,,,,,,,,,,,,,
2444146,,,,,,,,,,,,,,,
2444146,,,,,,,,,,,,,,,
2444146,,,,,,,,,,,,,,,
2444148,,,,,,,,,,,,,,,
2444148,,,,,,,,,,,,,,,
2444148,,,,,,,,,,,,,,,
2444149,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444150,,,,,,,,,,,,,,,
2444150,,,,,,,,,,,,,,,
2444151,,,,,,,,,,,,,,,
2444155,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444156,,,,,,,,,,,,,,,
2444156,,,,,,,,,,,,,,,
2444157,,,,,,,,,,,,,,,
2444157,,,,,,,,,,,,,,,
2444159,,,,,,,,,,,,,,,
2444159,10.0,0.5,,0.0,,0.0,0.0,-0.992143,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444160,,,,,,,,,,,,,,,
2444160,,,,,,,,,,,,,,,
2444162,,,,,,,,,,,,,,,
2444162,,,,,,,,,,,,,,,
2444162,,,,,,,,,,,,,,,
2444162,,,,,,,,,,,,,,,
2444166,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.4,1.5,0.732,1.0
2444167,,,,,,,,,,,,,,,
2444167,,,,,,,,,,,,,,,
2444167,,,,,,,,,,,,,,,
2444167,,,,,,,,,,,,,,,
2444167,,,,,,,,,,,,,,,
2444167,,,,,,,,,,,,,,,
2444169,,,,,,,,,,,,,,,
2444169,,,,,,,,,,,,,,,
